id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,zipcode_price_group,total_sqft,bath_per_bed,living_ratio
1777600450,730000.0,5,3.0,2500,9.374158457205578,1.0,0,0,4,8,1550,950,1971,0,47.5696,-122.127,2580,9.397317740306331,859684.7791164658,3450,0.6,0.21224212581713217
4083800555,550000.0,2,1.0,980,8.033009498596668,1.5,0,0,3,7,980,0,1910,1946,47.6646,-122.339,1450,8.111928063310739,584919.2109634551,980,0.5,0.3181818181818182
3359500096,645000.0,3,2.0,2130,8.294299608857235,2.0,0,0,3,7,2130,0,1908,0,47.6741,-122.323,2010,8.294299608857235,619900.5471698113,2130,0.6666666666666666,0.5325
4024100090,250000.0,3,1.75,1360,9.680406499268875,1.0,0,0,3,7,1360,0,1978,0,47.7583,-122.306,1360,9.468078568054892,423725.69506726455,1360,0.5833333333333334,0.085
7228501910,507200.0,3,3.5,1630,7.1929342212158,2.0,0,0,3,9,1360,270,2000,0,47.6159,-122.306,1580,7.1853870155804165,634360.1793103449,1900,1.1666666666666667,1.2264860797592174
7183000120,380000.0,4,2.5,2500,9.312084355859467,1.0,0,2,4,8,1300,1200,1964,0,47.336,-122.334,2500,9.312084355859467,294111.27857142856,3700,0.625,0.22583559168925021
7527000090,540000.0,4,1.75,2260,9.87822102528824,1.0,0,2,3,8,1450,810,1971,0,47.6555,-122.086,2980,9.87822102528824,685605.775510204,3070,0.4375,0.1158974358974359
8682281080,738500.0,3,2.5,2300,8.701180027529253,1.0,0,0,3,8,2300,0,2005,0,47.7067,-122.013,1640,8.688116703257823,678163.0592592593,2300,0.8333333333333334,0.3827591945415211
2525310040,206000.0,3,1.0,1060,9.24483841238375,1.0,0,0,4,7,1060,0,1980,0,47.365,-122.028,1500,9.17585244151751,366867.6,1060,0.3333333333333333,0.10241545893719807
5589300210,265000.0,2,1.0,940,9.15472194821317,1.0,0,0,3,6,940,0,1948,0,47.7523,-122.311,1450,9.15472194821317,423725.69506726455,940,0.5,0.09938676252907591
3268000040,339900.0,3,1.0,1200,9.114710140960932,1.0,0,0,5,7,1200,0,1969,0,47.5234,-122.177,1250,9.378140332251117,420890.54926108377,1200,0.3333333333333333,0.13205678441729943
1022059123,250000.0,6,2.5,2590,9.295692039075686,1.0,0,0,4,7,1340,1250,1970,0,47.4126,-122.165,2474,9.254835611862735,311632.10583941604,3840,0.4166666666666667,0.23783287419651056
3013300968,416500.0,3,1.0,1100,8.339261982923576,1.0,0,0,4,7,1100,0,1965,0,47.5309,-122.382,1630,8.381831553485561,551688.6730038023,1100,0.3333333333333333,0.26290630975143403
7853220740,575000.0,4,2.5,2890,9.187685681411377,2.0,0,2,3,8,2890,0,2004,0,47.5339,-121.854,2640,8.879750798513125,527961.2032258065,2890,0.625,0.2956521739130435
3574801490,385000.0,3,1.75,1230,8.922791623969637,1.0,0,0,3,7,1230,0,1987,0,47.7316,-122.224,1930,9.076580381796658,521652.8587155963,1230,0.5833333333333334,0.164
2987400025,253000.0,3,1.0,1030,8.740496729931813,1.0,0,0,3,7,1030,0,1960,1997,47.4988,-122.168,1160,8.888894669371593,420890.54926108377,1030,0.3333333333333333,0.1648
625049313,460000.0,3,1.0,1140,8.434028950155469,1.0,0,0,3,7,1140,0,1942,0,47.6897,-122.337,1370,8.517393171418904,584919.2109634551,1140,0.3333333333333333,0.24782608695652175
6169901085,1445000.0,4,2.5,3200,8.188966863648876,3.0,0,3,4,9,2600,600,1997,0,47.632,-122.369,2490,8.314097335405807,849448.0163043478,3800,0.625,0.8888888888888888
9212900300,492000.0,2,1.0,950,8.699681400989514,1.0,0,0,3,7,950,0,1942,0,47.6897,-122.294,1440,8.699681400989514,619900.5471698113,950,0.5,0.15833333333333333
2520069100,275000.0,4,2.0,1960,10.32485881766135,1.0,0,2,4,7,1060,900,1972,0,47.1924,-121.988,1460,9.09549053029724,315709.30341880344,2860,0.5,0.06430446194225722
7625703945,345000.0,2,1.0,1080,8.958797346140274,1.0,0,0,3,6,1080,0,1955,0,47.5447,-122.394,1730,8.902591637374087,551688.6730038023,1080,0.5,0.13890675241157557
9238480120,575000.0,4,2.75,2730,10.465272414899246,1.0,0,0,3,8,1530,1200,1979,0,47.7726,-122.139,2310,10.463131911491967,569958.4652014652,3930,0.6875,0.07783321454027085
626049058,275000.0,5,2.5,2570,9.754697478950966,1.0,0,0,3,7,1300,1270,1959,0,47.7753,-122.355,1760,8.98343977178426,386997.3967611336,3840,0.5,0.14912382499709875
125059138,510000.0,6,4.5,3300,8.930890984450878,2.0,0,0,3,8,3300,0,1980,0,47.6795,-122.104,2470,8.930890984450878,645231.456445993,3300,0.75,0.43645020499933873
9185700485,2538000.0,4,3.5,4350,8.699681400989514,2.0,0,0,5,10,2970,1380,1908,0,47.6277,-122.286,4190,8.881975184248867,1095499.342007435,5730,0.875,0.725
2523089110,830000.0,3,3.5,3820,11.884868259827556,2.0,0,3,3,9,2870,950,1999,0,47.4419,-121.736,2500,11.471592923476377,439471.0814479638,4770,1.1666666666666667,0.02633502006149434
3825310540,640000.0,4,2.5,2260,8.551208070003515,2.0,0,0,3,9,2260,0,2004,0,47.7047,-122.128,2680,8.551208070003515,645231.456445993,2260,0.625,0.43696829079659705
7202340590,702000.0,4,2.75,3880,9.617537312929105,2.0,0,0,3,7,3880,0,2004,0,47.6777,-122.035,2620,8.575650760987806,678163.0592592593,3880,0.6875,0.2582362728785358
1952200410,960000.0,3,2.5,2010,8.833171133022866,1.0,0,0,4,9,1450,560,1955,0,47.6402,-122.314,2380,8.759511722116487,901258.2666666667,2570,0.8333333333333334,0.2931311068980604
7137900410,190000.0,3,1.0,950,8.937349848267392,1.0,0,0,3,7,950,0,1983,0,47.3188,-122.174,1360,8.979542601725113,334921.0626780627,950,0.3333333333333333,0.12483574244415244
7105600085,500000.0,3,2.25,1730,9.475853519656901,1.0,0,0,4,8,1290,440,1988,0,47.6809,-122.119,1730,9.307194813340065,645231.456445993,2170,0.75,0.13266871165644173
1461200040,529000.0,3,2.5,3070,10.003287637613305,2.0,0,0,3,9,3070,0,1995,0,47.4724,-122.147,3070,9.989848718184172,493552.53205128206,3070,0.8333333333333334,0.13892659969227986
6675500035,435000.0,3,1.75,1500,9.008713664124222,1.0,0,0,3,7,1500,0,1997,0,47.7293,-122.227,1970,9.008713664124222,521652.8587155963,1500,0.5833333333333334,0.18353113911660346
4322500110,670000.0,3,1.75,2160,8.658866349732383,1.0,0,0,4,8,1260,900,1954,0,47.5346,-122.391,2090,8.658866349732383,551688.6730038023,3060,0.5833333333333334,0.375
6064800090,365000.0,3,2.25,1960,7.593877844605118,2.0,0,0,3,7,1750,210,2003,0,47.5419,-122.289,1760,7.593877844605118,417637.43307086616,2170,0.75,0.9874055415617129
8085400355,1270000.0,5,3.0,3950,9.161255164285691,1.0,0,0,3,9,2250,1700,1953,2002,47.6363,-122.207,1890,9.161255164285691,1355927.0820189274,5650,0.6,0.41491596638655465
943100220,465000.0,3,1.0,1100,11.887869508010441,1.5,0,0,4,6,1100,0,1915,0,47.5697,-121.898,1100,9.359708203627006,580526.7901234567,1100,0.3333333333333333,0.007560657089834353
854000165,285000.0,3,1.5,1400,8.933664178700935,1.0,0,0,3,7,1400,0,1956,0,47.4536,-122.33,1280,8.971194463184467,284908.5964912281,1400,0.5,0.1846478501714587
1443500905,219950.0,3,1.0,1020,8.509362612301048,1.5,0,0,3,6,920,100,1926,0,47.5328,-122.275,1230,8.9005490139363,417637.43307086616,1120,0.3333333333333333,0.2056451612903226
4031700210,220000.0,3,1.5,1600,9.263786347681808,1.0,0,0,4,7,1600,0,1962,0,47.2925,-122.284,2880,9.518560095645512,280804.6906077348,1600,0.5,0.15168752370117558
6169900580,1465000.0,6,4.5,4230,8.76732914779405,2.0,0,3,4,8,2360,1870,1916,0,47.6301,-122.369,3450,8.315321775377567,849448.0163043478,6100,0.75,0.6588785046728972
4232401265,1112750.0,5,3.5,3090,8.188966863648876,2.0,0,0,3,9,2060,1030,2000,0,47.6217,-122.309,2240,8.270013062273787,1095499.342007435,4120,0.7,0.8583333333333333
8682290410,694000.0,2,2.5,2320,9.139059169971219,1.0,0,0,3,8,2320,0,2007,0,47.7226,-122.03,1680,8.469262657658687,678163.0592592593,2320,1.25,0.24916765116528836
3904902430,620000.0,3,2.5,2440,9.246093541682,2.0,0,0,3,9,2440,0,1988,0,47.5634,-122.016,2500,9.280705634636746,612653.6105919003,2440,0.8333333333333334,0.23545305413490303
114101540,415000.0,3,1.0,2020,9.863238310628443,1.0,0,0,3,6,1760,260,1949,0,47.7552,-122.229,1780,9.57983281962553,462480.035335689,2280,0.3333333333333333,0.10515356585111921
1025069106,765000.0,3,3.0,3270,10.547680805518146,2.0,0,0,3,10,3270,0,1992,0,47.6692,-122.028,1870,10.530975584289799,678163.0592592593,3270,1.0,0.08585381222432262
3179101945,864000.0,4,1.75,2260,8.79497643168877,1.0,0,0,5,8,1220,1040,1948,0,47.6753,-122.278,2240,8.79497643168877,619900.5471698113,3300,0.4375,0.3424242424242424
3083000355,385000.0,5,2.0,2020,8.294299608857235,2.0,0,0,3,7,2020,0,1950,0,47.5799,-122.305,1960,8.294299608857235,594547.6501457726,2020,0.4,0.505
1741700040,725000.0,3,1.0,1000,9.901986426409861,1.0,0,0,3,7,1000,0,1951,0,47.6745,-122.197,1370,8.982561092257445,803719.5231481482,1000,0.3333333333333333,0.0500776203114828
1828001130,545000.0,4,2.25,2030,9.35755275165657,1.0,0,0,4,7,1590,440,1967,0,47.6561,-122.13,1960,9.102532419341877,645231.456445993,2470,0.5625,0.17522658610271905
3211580210,299900.0,3,1.75,1730,9.199683791787654,1.0,0,0,4,9,1730,0,1988,0,47.3747,-122.164,2120,9.11701821474481,311632.10583941604,1730,0.5833333333333334,0.17487112099464266
1036000610,639500.0,3,1.75,2010,8.996280439395015,1.0,0,0,4,8,2010,0,1974,0,47.6327,-122.097,2030,8.994172434398399,645231.456445993,2010,0.5833333333333334,0.24900891972249753
3378100100,345000.0,4,1.5,1540,8.877521453852872,1.0,0,0,3,7,1160,380,1964,0,47.455,-122.198,1540,8.878636747430072,304262.1082089552,1920,0.375,0.21484375
9286000150,1125000.0,6,4.0,5330,9.80460600297601,2.0,0,0,3,11,3950,1380,2000,0,47.5503,-122.137,4590,9.735128070758227,859684.7791164658,6710,0.6666666666666666,0.2942150585118128
7254200040,345000.0,2,1.0,960,7.901377353792616,1.0,0,0,3,6,780,180,1904,0,47.6013,-122.299,1400,8.006700845440367,594547.6501457726,1140,0.5,0.35555555555555557
8827900690,600000.0,3,2.0,1460,7.937731775260109,1.0,0,0,4,7,730,730,1921,0,47.67,-122.295,1780,8.4252971767117,862825.2314410481,2190,0.6666666666666666,0.5214285714285715
9202500150,355000.0,4,1.75,2160,8.911664758049536,1.0,0,0,4,7,1360,800,1983,0,47.5122,-122.181,1880,8.990067695753655,420890.54926108377,2960,0.4375,0.2912228663880275
1786810040,698000.0,3,2.75,2640,9.38915578944085,1.5,0,0,3,9,2260,380,1978,0,47.6491,-122.12,2640,9.444779883032243,645231.456445993,3020,0.9166666666666666,0.22079116835326587
8078410210,566000.0,4,2.25,2170,8.953898535260459,2.0,0,0,3,8,2170,0,1987,0,47.637,-122.029,1850,9.090430075303626,685605.775510204,2170,0.5625,0.28047046658911723
3905100210,449950.0,3,2.5,1530,8.253488028345904,2.0,0,0,3,8,1530,0,1994,0,47.5691,-122.007,1720,8.29054350077274,612653.6105919003,1530,0.8333333333333334,0.3984375
5592900015,404600.0,3,1.0,1570,8.952605375892354,1.0,0,2,4,8,1270,300,1958,0,47.4821,-122.192,2440,8.952605375892354,420890.54926108377,1870,0.3333333333333333,0.2031836417755921
7522700110,258000.0,3,1.0,1490,8.914088348841334,1.0,0,0,3,7,1120,370,1969,0,47.368,-122.314,1490,8.926783114101351,302878.8821428571,1860,0.3333333333333333,0.2004034969737727
5253300243,415000.0,4,2.0,1960,9.264828557260252,2.0,0,0,4,7,1960,0,1955,0,47.7494,-122.337,1580,8.958025443361693,386997.3967611336,1960,0.5,0.18562363860214035
6669020490,320000.0,4,2.25,2190,9.107310471656639,2.0,0,0,3,8,2190,0,1978,0,47.3742,-122.284,2170,9.036106025364846,251296.24,2190,0.5625,0.24279379157427938
5104510540,295000.0,3,2.5,1690,8.319473692442186,2.0,0,0,3,7,1690,0,2003,0,47.3552,-122.015,1830,8.46252579007393,366867.6,1690,0.8333333333333334,0.41199414919551436
3579700100,389000.0,5,2.0,2330,9.282754052485227,1.0,0,0,4,7,1190,1140,1962,0,47.7325,-122.245,1830,9.228278517107196,462480.035335689,3470,0.4,0.21674418604651163
8643200035,299900.0,3,1.75,1470,10.203629181337648,1.0,0,0,3,7,1470,0,1958,0,47.3943,-122.311,2230,9.560081331311986,302878.8821428571,1470,0.5833333333333334,0.05444444444444444
2781250100,394000.0,3,2.5,2550,8.584851839890053,2.0,0,0,3,7,2550,0,2004,0,47.3504,-122.026,2640,8.594339400592892,366867.6,2550,0.8333333333333334,0.47672462142456534
3885807255,762000.0,4,2.0,2130,8.612685172875459,1.5,0,0,5,7,2130,0,1939,0,47.6807,-122.199,1490,8.699681400989514,803719.5231481482,2130,0.5,0.38727272727272727
1774230090,697000.0,4,2.75,3650,10.786262865072466,1.5,0,0,4,8,3650,0,1978,0,47.7632,-122.089,2820,10.880760489345077,682774.8787878788,3650,0.6875,0.07548964861119728
3521069146,485000.0,3,2.5,3340,11.15813445959002,2.0,0,0,3,9,2420,920,1994,0,47.2666,-122.015,2760,11.667713084765294,315709.30341880344,4260,0.8333333333333334,0.047625158631703524
424500100,189900.0,2,1.0,800,8.630700432209832,1.0,0,0,5,6,800,0,1955,0,47.4959,-122.172,1100,8.699681400989514,420890.54926108377,800,0.5,0.14285714285714285
3761700053,2150000.0,3,2.75,3470,9.170663554823284,3.0,1,4,3,11,3470,0,1989,2000,47.7205,-122.26,4130,9.382274835883651,521652.8587155963,3470,0.9166666666666666,0.3610822060353798
2685600090,345000.0,3,1.5,1030,8.84937050375457,1.0,0,0,4,6,1030,0,1921,0,47.5492,-122.3,1420,8.699681400989514,355678.51612903224,1030,0.5,0.14779738843449564
6381500065,376500.0,3,2.0,1630,8.962007209588313,1.0,0,0,5,7,1630,0,1950,0,47.7326,-122.307,1470,8.962007209588313,469455.77073170734,1630,0.6666666666666666,0.20897435897435898
9294300515,775000.0,3,2.0,2010,8.85623355614316,2.0,0,3,3,7,2010,0,1951,1988,47.6828,-122.267,2450,8.707152175339404,619900.5471698113,2010,0.6666666666666666,0.2864471996579735
2769602840,450000.0,3,1.0,1360,8.226305988015508,1.5,0,0,4,6,1360,0,1910,0,47.6751,-122.362,1820,8.412054873292933,579053.4172932331,1360,0.3333333333333333,0.3639282847203639
2526039156,760000.0,4,2.25,2040,9.025936648977904,1.0,0,0,4,8,1480,560,1958,0,47.7077,-122.371,2330,9.098402718735318,676185.3921568628,2600,0.5625,0.24533974744437764
7852140100,569000.0,4,2.5,2830,9.301551252029567,2.0,0,0,3,8,2830,0,2003,0,47.5396,-121.882,2470,9.25378292981902,527961.2032258065,2830,0.625,0.25835311301807556
5522600205,500000.0,3,1.5,2040,8.81744592104187,1.0,0,0,3,7,1280,760,1950,0,47.7013,-122.369,1970,8.81744592104187,576795.007233273,2800,0.5,0.3022222222222222
1370802620,592500.0,2,2.0,1340,8.585038738311304,1.5,0,0,3,8,1340,0,1941,0,47.6384,-122.403,2210,8.585038738311304,791820.807570978,1340,1.0,0.2504672897196262
8079100210,620000.0,4,2.5,2130,9.120415664448196,2.0,0,0,3,9,2130,0,1988,0,47.5648,-122.01,2150,9.009325172734973,612653.6105919003,2130,0.625,0.23306707517233832
644200040,1000000.0,5,4.25,3920,9.696401880595555,2.0,0,0,3,9,2900,1020,1990,0,47.5871,-122.192,2540,9.403601868808472,1355927.0820189274,4940,0.85,0.24111206790503137
9808640090,815000.0,3,2.5,2415,7.690286020676768,2.0,0,1,3,9,2415,0,1981,0,47.6506,-122.202,2660,7.680637427560936,803719.5231481482,2415,0.8333333333333334,1.1047575480329368
5104531120,775000.0,5,2.75,3750,9.399140894867847,2.0,0,4,3,10,3750,0,2005,0,47.3525,-122.002,3120,8.889583991794973,366867.6,3750,0.55,0.3105075763848638
3575303970,340000.0,3,1.0,1010,8.922791623969637,1.0,0,0,4,7,1010,0,1975,0,47.6169,-122.062,1230,8.922791623969637,685605.775510204,1010,0.3333333333333333,0.13466666666666666
6413100090,458000.0,2,1.75,990,8.674367865788236,1.0,0,0,4,6,990,0,1942,0,47.7132,-122.321,840,8.717845704894916,469455.77073170734,990,0.875,0.16923076923076924
2475200870,250000.0,2,1.5,1200,8.661120360222881,2.0,0,0,3,7,1200,0,1985,0,47.4723,-122.19,1530,8.428799040653642,304262.1082089552,1200,0.75,0.20786419539234366
3423059081,151600.0,2,1.0,1060,9.740321354781914,1.0,0,0,3,6,1060,0,1954,0,47.4305,-122.157,2320,9.266815218904162,353608.63516483514,1060,0.5,0.06239698610784083
1137410040,515000.0,4,2.5,3200,8.775549434486189,2.0,0,0,3,7,3200,0,2005,0,47.5012,-122.15,2480,8.722742874329398,493552.53205128206,3200,0.625,0.49436119264637723
3352400330,216000.0,2,1.0,1810,9.245804036251752,1.0,0,0,3,6,1010,800,1946,0,47.5039,-122.266,1810,9.245804036251752,310612.75572519086,2610,0.5,0.17471042471042472
2781320100,245000.0,3,1.75,1670,10.112572746599298,1.0,0,0,4,7,1670,0,1974,0,47.1764,-122.026,1810,9.876424632986438,315709.30341880344,1670,0.5833333333333334,0.06774847870182556
8894000040,645000.0,3,2.75,1850,9.738671869871839,1.0,0,2,4,8,1850,0,1953,0,47.7128,-122.365,2470,9.529666449762425,676185.3921568628,1850,0.9166666666666666,0.10908018867924528
3333000775,249900.0,3,1.0,1100,8.517393171418904,1.0,0,0,3,7,1100,0,1960,0,47.5433,-122.283,1020,8.517393171418904,417637.43307086616,1100,0.3333333333333333,0.22
9274204230,410000.0,3,1.75,1660,8.740496729931813,1.0,0,0,3,7,830,830,1980,0,47.5859,-122.385,1660,8.657129031713755,618634.1696969697,2490,0.5833333333333334,0.2656
3972900025,499000.0,6,1.75,2400,8.922791623969637,1.5,0,0,3,7,1400,1000,1975,0,47.7661,-122.313,1980,8.922791623969637,423725.69506726455,3400,0.2916666666666667,0.32
1159400220,790000.0,5,3.25,2900,9.405989388981,1.0,0,0,4,8,1890,1010,1967,0,47.6154,-122.168,2590,9.405989388981,810164.875,3910,0.65,0.23848684210526316
3876313030,458000.0,1,2.25,2140,9.24483841238375,1.0,0,0,3,7,1470,670,1976,0,47.7352,-122.17,1980,9.036106025364846,569958.4652014652,2810,2.25,0.20676328502415459
2856100515,925000.0,4,2.5,2670,8.537191877922927,2.0,0,0,3,8,1940,730,1929,2010,47.6768,-122.39,1470,8.314097335405807,576795.007233273,3400,0.625,0.5235294117647059
4239400730,152000.0,3,1.0,1090,8.09101504171053,1.0,0,0,4,6,1090,0,1969,0,47.3155,-122.182,1090,8.11102783819368,334921.0626780627,1090,0.3333333333333333,0.33394607843137253
1826059042,402000.0,3,2.5,1970,9.40968291310444,2.0,0,0,4,8,1970,0,1990,0,47.7397,-122.209,2640,9.173365135851288,490351.4666666667,1970,0.8333333333333334,0.1614092585006145
3869900155,340000.0,2,2.0,1250,7.072421900537371,2.0,0,0,3,7,980,270,1996,0,47.5426,-122.387,1270,7.1252830915107115,551688.6730038023,1520,1.0,1.061120543293718
2600010220,1250000.0,4,2.5,4040,9.337061124755339,2.0,0,2,4,10,3690,350,1984,0,47.559,-122.162,3770,9.424079843215099,859684.7791164658,4390,0.625,0.35594713656387666
9290870040,775000.0,4,2.5,3220,10.55708796679324,2.0,0,0,3,10,3220,0,1993,0,47.6854,-122.053,3090,10.55708796679324,678163.0592592593,3220,0.625,0.08374947981689555
5347200175,299800.0,2,1.0,1310,7.942717540573791,1.0,0,0,3,6,810,500,1944,0,47.5185,-122.376,1300,7.20414929203594,424706.3559322034,1810,0.5,0.46552949538024163
3810000455,340000.0,4,2.25,2060,9.036106025364846,1.0,0,0,3,7,1300,760,1960,0,47.4984,-122.23,1990,8.907070776182689,310612.75572519086,2820,0.5625,0.24523809523809523
1962200037,626000.0,3,2.25,1750,7.360739903058278,2.5,0,0,3,9,1470,280,2005,0,47.6498,-122.321,2410,8.02322468471667,901258.2666666667,2030,0.75,1.11323155216285
795001930,324950.0,2,1.0,1150,9.125544720271467,1.0,0,0,3,7,1150,0,1946,0,47.5081,-122.33,1390,9.2771575450135,240328.3717472119,1150,0.5,0.12519050729370781
3905080730,535500.0,3,2.5,2050,8.512582578858554,2.0,0,0,3,8,2050,0,1994,0,47.5689,-121.995,2050,8.54752839121231,612653.6105919003,2050,0.8333333333333334,0.4119774919614148
8651611110,817500.0,3,3.25,3230,8.941152882160566,2.0,0,0,3,10,3230,0,1999,0,47.6338,-122.063,3230,8.958411469230219,685605.775510204,3230,1.0833333333333333,0.4228302133787145
5411600210,810000.0,4,3.5,4170,8.371704884667631,2.0,0,0,3,9,2940,1230,2005,0,47.6136,-122.041,2970,8.5016733797582,685605.775510204,5400,0.875,0.9648310967144841
7519000665,565000.0,5,1.5,1940,8.14060704285845,1.5,0,0,4,6,1220,720,1926,0,47.6853,-122.362,1830,8.323851131338817,576795.007233273,2660,0.3,0.565597667638484
4217400120,978000.0,3,1.5,2390,8.294299608857235,1.5,0,0,3,9,1690,700,1936,0,47.6604,-122.28,2350,8.294299608857235,862825.2314410481,3090,0.5,0.5975
3586500665,530000.0,3,1.0,1440,10.222159441674654,1.0,0,0,3,8,1440,0,1951,0,47.7553,-122.37,2430,9.70509758756311,676185.3921568628,1440,0.3333333333333333,0.052354117433193965
2582500110,305000.0,4,2.5,2230,8.77770959579525,2.0,0,0,3,7,2230,0,2003,0,47.3287,-122.169,2230,8.836809882398365,334921.0626780627,2230,0.625,0.34376445198088484
6749700031,345000.0,3,2.5,1210,7.259116128097101,3.0,0,0,3,8,1210,0,2008,0,47.6977,-122.349,1190,7.249925536717988,584919.2109634551,1210,0.8333333333333334,0.852112676056338
4136800205,258000.0,2,2.0,750,8.787830829258759,1.5,0,2,3,7,750,0,1945,0,47.4982,-122.221,1140,8.922791623969637,310612.75572519086,750,1.0,0.11445139630703495
3438503120,275000.0,4,1.0,1770,8.901911226379612,1.5,0,0,3,7,1770,0,1966,0,47.5393,-122.351,1580,8.901911226379612,319581.3940298507,1770,0.25,0.24098025867937373
1922069089,310000.0,3,1.0,1020,10.928758241978418,1.0,0,0,3,7,1020,0,1961,0,47.3836,-122.082,1490,9.452972775874239,311632.10583941604,1020,0.3333333333333333,0.018293995265083577
4099501215,713250.0,3,2.0,2050,9.105090961257085,1.0,0,0,4,7,2050,0,1951,0,47.5885,-122.245,2910,9.088963385809583,1194230.0212765958,2050,0.6666666666666666,0.22777777777777777
3325069025,500000.0,3,1.0,2000,9.988793309115229,1.0,0,0,3,8,1480,520,1978,0,47.6064,-122.039,2000,10.73070660463555,685605.775510204,2520,0.3333333333333333,0.09182736455463728
4058200985,472000.0,3,1.75,2180,8.881975184248867,1.0,0,3,4,8,1090,1090,1954,0,47.5044,-122.235,2180,8.87360810154911,310612.75572519086,3270,0.5833333333333334,0.30277777777777776
3031200246,250000.0,3,1.0,920,8.39615486303918,1.0,0,0,3,7,920,0,1952,0,47.5369,-122.291,1320,8.969669103793757,417637.43307086616,920,0.3333333333333333,0.2077218333709641
624101110,725000.0,4,2.25,3440,9.563669725663818,2.0,0,0,3,9,3440,0,1982,0,47.7241,-122.065,3250,9.818256408173468,682774.8787878788,3440,0.5625,0.24162393762730913
4046700210,345000.0,3,2.0,1610,9.616205400105674,1.0,0,0,4,7,1610,0,1986,0,47.6886,-121.911,1610,9.647304147143718,455617.1129032258,1610,0.6666666666666666,0.1072975674775075
2916200065,460000.0,3,1.5,1870,9.660523873772611,1.0,0,0,3,7,1470,400,1936,0,47.723,-122.353,1340,8.938662873666118,386997.3967611336,2270,0.5,0.11922218680267772
6141100038,440150.0,2,1.0,1110,8.824824939175638,1.0,0,0,5,7,1000,110,1947,0,47.7184,-122.355,1410,8.848509300888079,386997.3967611336,1220,0.5,0.16323529411764706
2806800090,390000.0,3,1.75,2200,8.991811158212718,1.0,0,0,3,7,1270,930,1978,0,47.7763,-122.209,1850,8.931155429778348,490351.4666666667,3130,0.5833333333333334,0.273768043802887
312000265,375000.0,2,1.0,790,8.54110501146255,1.0,0,0,3,6,790,0,1950,0,47.557,-122.395,1250,8.54110501146255,551688.6730038023,790,0.5,0.154296875
2938200040,224950.0,3,1.5,1630,9.135940049399933,1.0,0,0,4,7,1630,0,1963,0,47.2021,-122.002,1420,9.135940049399933,315709.30341880344,1630,0.5,0.1756087050204697
114101161,480000.0,3,1.5,2100,11.116469651019651,1.0,0,0,4,7,1220,880,1949,0,47.7592,-122.23,1610,9.680344001221918,462480.035335689,2980,0.5,0.031217945859162467
1862400353,721000.0,4,2.75,2690,8.594339400592892,2.0,0,0,3,7,2210,480,1940,2009,47.6963,-122.367,1620,8.594339400592892,576795.007233273,3170,0.6875,0.4981481481481482
179000100,174000.0,2,1.0,600,8.487764380725425,1.0,0,0,5,6,600,0,1922,0,47.4927,-122.28,1470,8.517393171418904,240328.3717472119,600,0.5,0.12360939431396786
7812800865,170000.0,2,1.0,810,9.198571388376184,1.0,0,0,3,6,810,0,1944,0,47.4925,-122.239,950,8.881975184248867,310612.75572519086,810,0.5,0.08196721311475409
809002390,658000.0,3,1.5,1660,8.068089626278244,1.5,0,0,3,7,1660,0,1919,0,47.6368,-122.351,2200,8.083637203141548,879623.6238532111,1660,0.5,0.5203761755485894
2925059294,860000.0,3,2.0,1880,9.047233034106032,1.0,0,0,4,7,1200,680,1968,0,47.6217,-122.192,1290,9.119211438565081,1355927.0820189274,2560,0.6666666666666666,0.2213327054391335
7574200210,407450.0,4,1.5,2310,11.139322330010808,2.0,0,0,4,7,2310,0,1968,0,47.3354,-122.031,2020,10.594156665220533,423665.99,2310,0.375,0.03356387306753458
5634500775,615000.0,4,1.5,2650,10.434145214930487,2.0,0,0,4,7,2650,0,1930,0,47.7516,-122.237,1960,10.434145214930487,462480.035335689,2650,0.375,0.07794117647058824
8965460090,920000.0,4,3.0,3130,9.423999084079178,2.0,0,0,3,9,3130,0,1995,0,47.5599,-122.118,3250,9.215327913487222,859684.7791164658,3130,0.75,0.25280671997415394
1796350300,195000.0,2,1.0,860,9.249657234353133,1.0,0,0,4,6,860,0,1983,0,47.3682,-122.096,1390,9.114600099695346,311632.10583941604,860,0.5,0.08269230769230769
428000150,269950.0,3,1.0,990,9.205428327615163,1.0,0,0,5,7,990,0,1961,0,47.5104,-122.171,1370,9.13356731317027,420890.54926108377,990,0.3333333333333333,0.09949748743718594
3528900735,620000.0,3,2.25,1780,7.265429723253953,3.0,0,0,3,8,1570,210,2007,0,47.6413,-122.346,1470,7.495541943884256,879623.6238532111,1990,0.75,1.245626312106368
3904100220,276000.0,2,2.0,1480,8.712101863715663,1.0,0,0,5,7,740,740,1919,0,47.5317,-122.276,1230,8.708474489581665,417637.43307086616,2220,1.0,0.24362139917695474
254000735,329000.0,3,1.0,1140,8.567696173589344,1.5,0,0,3,6,1140,0,1911,0,47.5122,-122.383,1140,8.571870752706934,359483.2395833333,1140,0.3333333333333333,0.21681247622670216
7893205080,270000.0,3,1.5,1230,8.922791623969637,1.0,0,0,3,7,1230,0,1962,0,47.4202,-122.331,1260,8.962007209588313,302878.8821428571,1230,0.5,0.164
