bathrooms,waterfront,grade,house_age,log_price,log_sqft_lot
2.5,0,7,16,12.80765263256463,9.011889433252344
1.5,0,7,40,12.456831363877356,9.047821442478408
2.5,0,8,10,12.948009990259552,8.2482674474469
1.75,0,7,72,12.733740636991278,9.153770020487789
1.75,0,7,67,13.329377546788654,9.021598247379305
0.5,0,8,19,12.652359748158593,8.62515033292133
2.5,0,8,19,13.148031124152906,8.64541048921699
2.75,0,9,63,13.661776458022231,8.525161361065415
2.75,0,10,38,13.87377946608825,10.014268351879487
1.75,0,8,57,13.279367126213993,9.159047077588632
2.5,0,7,12,12.767115985456782,8.507142855562735
2.0,0,7,68,12.2783933071098,9.139059169971219
2.0,0,7,53,12.994530005894443,9.035986984831405
2.25,0,7,30,12.506177237980511,8.961879012677683
0.75,0,7,91,12.86099861326992,8.856518497019858
1.75,0,7,88,13.442270597150847,8.324821298768782
1.75,0,7,103,13.458835614025542,8.498010371999463
2.0,0,8,55,13.279367126213993,9.57962547262959
1.5,0,7,32,12.901716706288706,7.872836175025724
2.25,0,8,43,13.39239051461739,8.952217101765946
1.0,0,6,56,12.666657052859417,8.594154232552366
2.5,0,6,45,13.122363377404328,9.006386515055114
1.0,0,6,72,12.660210450591306,8.756210091886738
1.5,0,7,90,13.480037821676145,8.52912176228151
2.25,0,7,23,12.542544882151386,9.169518377455928
2.5,0,9,27,13.182517300224076,9.183585634667363
2.5,0,8,17,13.332624302887524,8.409162447202533
1.0,0,7,75,12.994530005894443,8.930626469173578
1.0,0,7,60,11.84939770159144,9.221675881639928
1.75,0,8,42,13.401509118833824,9.482274087459825
1.75,0,8,42,13.454540689742661,9.482274087459825
2.75,0,9,46,13.993656743347747,9.495293724856706
2.0,0,8,46,13.190022025878143,8.164794804244766
2.0,0,6,105,12.910407015480683,8.026170194946426
1.0,0,7,61,12.89043132005704,8.53895468319775
2.25,0,8,38,13.017002861746503,9.157783121237507
3.25,0,8,27,13.312983737012978,7.783224016336037
2.0,0,9,16,13.457406021215947,8.371010681238156
3.0,0,11,30,13.5985975564007,9.853404052368141
0.75,0,4,68,11.957611286231675,9.615805480084347
2.5,0,8,31,13.296316684527767,8.862766742283796
1.75,0,6,86,12.560244459250788,8.881836305004146
2.5,0,9,8,13.493926933836812,8.708639655987193
2.5,0,8,30,12.28442161194115,8.517193191416238
2.75,0,7,32,12.92391243868049,9.041921720351219
1.75,0,7,99,13.29967239237474,8.433811582477187
1.0,0,7,38,12.691580461311874,9.137769679141348
2.75,0,7,49,12.779873068457553,9.14580185083861
1.5,0,7,54,12.730801174465157,9.01371703047137
2.25,0,7,16,12.254862809699606,8.592857095337227
1.75,0,7,48,12.955127458028414,9.104979856318357
1.5,0,7,38,12.427214194173711,9.054154288786854
2.5,0,8,13,12.691580461311874,8.537975730598767
1.75,0,7,28,12.456831363877356,9.014690384970896
1.75,0,8,37,13.217673557208654,11.51913613874694
1.0,0,7,95,13.102160670086809,9.173468897200278
1.5,0,7,32,12.608198852372823,8.252706676567644
1.0,0,6,55,12.594730635321957,10.587568761082327
2.5,0,8,37,13.353475098367715,9.579348943073732
1.5,0,7,53,12.676076274775909,9.044757931186505
2.5,0,8,56,13.919870573288517,9.064157861798101
1.0,0,7,62,12.894207284266574,8.77307495131822
1.0,0,7,59,12.292250341771226,8.971321471503682
2.75,0,8,27,13.287877815881902,11.553184100833791
3.0,0,10,33,14.282384294201082,9.01663425631559
2.25,0,8,8,12.761393509182716,7.508787170634276
2.0,0,8,9,13.292106151991423,8.46611040118692
2.5,0,8,20,13.132313708257497,8.692322277628687
4.25,0,10,1,14.17318500223609,8.1886891244442
1.0,0,7,94,13.126355398673866,8.517193191416238
2.0,0,7,75,12.458774999085929,9.13399913871946
1.5,0,7,49,12.911642346088676,8.922658299524402
1.75,0,7,56,12.96453929221076,8.53915035876828
1.5,0,7,60,12.577636201962656,9.210040326967182
1.0,0,7,61,12.310432660854417,8.94832604627298
2.5,0,8,13,12.66032791780777,8.715552125907816
1.5,0,7,56,12.823957341589573,8.411832675758411
1.75,0,7,27,12.542187675503545,8.797850648931053
1.5,0,7,77,12.429216196844383,10.065691432410983
2.25,0,8,38,13.303016877097587,10.306616600846745
1.75,0,7,51,12.49612690212701,11.442696115073106
1.75,0,7,66,13.279367126213993,8.881836305004146
1.75,0,6,46,12.765688433465597,9.020147920801659
1.75,0,8,54,13.134291948269603,8.948975607841776
2.0,0,8,53,12.89921982609012,12.258807400514039
1.0,0,6,94,11.92569714826083,8.410720946905721
1.0,0,6,94,12.43320821811392,8.410720946905721
2.25,0,8,38,13.226723392728571,9.004545458996587
1.75,0,7,18,13.055154627710879,12.519261633084366
2.5,0,8,19,13.079455876393052,10.321473941197965
2.0,0,7,53,12.417143615610113,9.143131622282732
1.0,0,7,38,12.609869696537642,9.294221855956884
1.5,0,7,35,12.634238139159114,9.101640955052842
2.5,0,9,14,13.422467969854667,12.408225423982728
1.0,0,7,68,13.265597545490236,8.568836424568076
1.5,0,7,48,12.301155526776865,9.20391980417326
1.5,0,6,75,12.834681304952548,8.612503371220562
2.5,0,7,73,13.38472764187182,8.827614750837508
3.0,0,6,115,13.790192749979985,8.517193191416238
1.0,0,6,95,12.341477282536376,8.221478947267192
2.5,0,8,89,13.262125319779487,8.294049640102028
1.75,0,9,53,13.610943392223,9.607773308387083
1.75,0,7,36,13.17115354157376,10.681894577046897
2.5,0,8,14,13.062613372998555,7.9391588179567965
1.75,0,8,73,13.017002861746503,8.374015421739909
2.0,0,7,89,13.287877815881902,8.724207360800564
2.5,0,8,11,13.51979631381523,8.890135107818843
2.25,0,9,29,13.038981768465277,10.494435880775827
2.5,0,7,55,12.608198852372823,9.147294070258548
1.0,0,6,75,12.35017298950393,8.540909718033554
1.0,0,6,40,12.180754837545884,9.169518377455928
1.75,0,7,36,12.628067055589549,9.350102314351341
1.5,0,8,99,13.704578997256993,8.732304571033183
1.5,0,7,65,13.919870573288517,9.495519314209846
1.0,0,7,74,12.733755386362587,8.981430225767635
3.75,0,7,91,13.693342923990066,8.166216268592143
1.0,0,6,71,12.834681304952548,8.56331312702979
1.5,0,7,57,12.814206451763162,8.909235279192261
2.0,0,7,62,13.458835614025542,8.59378379357795
2.25,0,8,49,13.410545324897761,9.245707515813473
1.0,0,6,109,12.206072645530174,8.565983355585669
2.5,0,8,44,13.222706326100356,9.82086652384779
2.0,0,6,115,13.021437458814368,11.91153378561518
2.5,0,8,37,12.943236711506893,9.683464128558162
1.75,0,8,47,13.30718181439687,9.223059144383958
1.75,0,8,39,13.304684934198283,10.587568761082327
2.5,0,9,17,12.736700896592344,8.776630098427717
2.5,0,8,21,12.644327576461329,8.817594036275793
1.75,0,8,43,12.577636201962656,9.798127036878302
1.0,0,7,74,12.989974189358584,9.132919225007598
2.75,0,8,76,13.484224848030362,8.391176350832751
1.0,0,6,66,12.206072645530174,8.794824928014517
2.0,0,9,21,13.081333027846338,9.405084448768694
2.5,0,9,28,12.89921982609012,8.971702399703325
1.0,0,7,58,12.301155526776865,9.21453157659465
2.5,0,7,15,12.611537753638338,8.125926802707886
2.25,0,7,56,12.987688474077727,9.079662048334066
2.0,0,7,44,12.765688433465597,8.883224230278994
1.75,0,7,61,13.347105650082236,9.13701670755734
2.5,0,8,37,13.102160670086809,9.39532504618962
2.5,0,8,13,12.57418196709457,8.45531778769815
2.5,0,7,7,13.296316684527767,8.536995818712418
2.25,0,9,26,13.423948355025102,10.640747307714394
1.75,0,7,35,12.871334622600584,8.990690709916228
2.0,0,7,32,12.388394202324129,8.517193191416238
2.5,0,8,22,12.854483932248728,8.86488793377419
2.0,0,7,52,13.145210385474938,8.894670262984233
1.75,0,8,98,13.473724226519293,8.324821298768782
2.5,0,8,30,12.969212197910155,10.81833724661388
1.75,0,7,53,12.043553716032399,8.922658299524402
3.25,0,10,40,14.573977204644862,9.788076701024801
2.75,0,7,36,13.081541382884074,8.881836305004146
3.75,0,10,22,14.325335681396682,9.035391569511642
1.0,0,6,68,12.323855681186558,8.784927626058323
1.75,0,8,40,13.329377546788654,8.88516409509682
2.5,0,7,24,12.992140790354355,12.862312036066735
1.75,0,7,53,12.396693005138824,9.1958356857733
2.5,0,8,26,13.235692062711331,9.178436822963175
1.5,0,8,87,13.661776458022231,8.283999304248526
2.5,0,9,16,13.437174117244362,8.970050661827003
3.0,0,7,38,13.093963902882631,8.9005490139363
2.5,0,9,28,13.526494262499357,9.243581705755984
2.5,0,7,29,12.468436909997665,8.74798740166097
1.75,0,10,85,13.830399170458024,9.048056708918736
1.75,0,7,73,13.244581010128577,8.53915035876828
2.0,0,7,24,12.779873068457553,7.824845691026856
2.0,0,9,45,13.560618308335483,9.207335862955883
2.25,0,7,52,12.721885810807203,8.8963143241848
4.0,0,8,78,14.077874822431765,8.961879012677683
1.75,0,7,112,13.208541073645382,8.006367567650246
1.75,0,7,89,13.199324418540456,8.352318548226004
1.75,0,8,53,13.440817108522863,9.146015161419625
2.0,0,7,53,11.652687407345388,9.19136140537838
2.0,0,7,53,12.332705296463539,9.19136140537838
2.5,0,9,12,13.676248490630767,8.938662873666118
2.5,0,11,31,13.989463865087712,9.406236048797256
2.5,0,9,9,12.834681304952548,8.517193191416238
2.75,0,8,55,13.71236979904476,8.881836305004146
1.5,0,6,37,12.504323669331189,8.892336539638013
1.0,0,6,106,13.253391639810733,8.465899897028686
1.0,0,7,76,12.793720411897448,8.934586870389676
3.5,0,10,7,14.187074114396758,9.024131268455035
2.5,0,8,14,13.329377546788654,8.139440521874608
2.0,0,7,55,12.429216196844383,9.071193240566025
2.5,0,7,13,13.180632285528304,8.822911626354117
2.0,0,7,28,13.070964814318328,12.311135116777177
2.0,0,7,68,13.102160670086809,8.776475789346321
1.5,0,7,8,12.254862809699606,7.053585727193677
1.0,0,7,58,12.48937011966413,9.129672468908728
3.25,0,10,7,14.195657858088149,8.476371196895983
2.25,0,8,9,12.644327576461329,9.403272107882152
2.5,0,7,12,12.690040815126281,8.32069157104845
4.75,0,7,53,13.303016877097587,9.305650551780507
2.5,0,10,10,13.17115354157376,9.206131527202128
1.0,0,7,62,12.89921982609012,9.240287448344136
3.0,0,9,64,13.696163800331709,10.914670194934025
1.0,0,6,83,12.748396936355535,8.109224953089955
2.5,0,9,24,13.17115354157376,8.913819350857198
2.25,0,8,40,12.86099861326992,8.987196820661973
2.5,0,10,16,13.617059619240436,9.063347348235522
3.5,0,11,9,14.081713598738931,8.517193191416238
2.25,0,8,30,13.215853720491667,10.998760939938723
1.0,0,7,86,12.100712129872347,8.820404065485645
2.5,0,8,17,13.286181462633724,8.661466680572662
1.0,0,7,67,12.765688433465597,8.615770754777232
2.0,0,7,50,12.192987405981519,8.93260863037757
2.5,0,8,29,12.495003937382387,8.776012719182917
1.5,0,7,38,13.081541382884074,9.917439766154132
2.5,0,8,56,13.38472764187182,9.153770020487789
1.0,0,7,110,13.304684934198283,8.517193191416238
1.75,0,8,10,13.102160670086809,8.742733867330168
1.0,0,7,53,12.323855681186558,8.948975607841776
2.25,0,8,56,13.369223455335854,9.221774749601845
3.5,0,7,15,13.473020249017498,8.139440521874608
2.0,0,7,29,12.691580461311874,9.376278449519614
3.25,0,9,30,13.296316684527767,10.239995502805316
1.0,0,5,65,11.765627818525983,8.854236693405742
2.25,0,7,54,13.049792684569493,8.895629627136483
1.75,0,8,78,13.473020249017498,8.939187601475613
2.75,0,7,98,13.312983737012978,8.699514748210191
2.5,0,10,52,13.80949248563871,9.925493632798743
2.25,0,8,32,13.102058624063964,8.89918494333876
1.5,0,7,65,12.80765263256463,9.006999447958153
2.0,0,8,17,12.793720411897448,8.883501584323207
2.5,0,8,9,13.112313041550827,8.470939806898775
1.5,0,7,42,12.449018824140563,9.109303827798412
1.75,0,7,54,12.706847933442663,9.237566358229774
1.75,0,8,44,13.017002861746503,9.035272443893536
2.5,0,9,10,13.39239051461739,9.333088837235236
2.75,0,9,46,13.091904169919621,9.702716852073644
1.75,0,8,41,12.834681304952548,9.67464026580524
2.5,0,8,12,13.253391639810733,8.419359831067474
2.25,0,8,17,12.765688433465597,6.92951677076365
1.0,0,7,64,13.217673557208654,8.699514748210191
2.0,0,7,50,13.148031124152906,9.06554578707295
2.25,0,7,50,13.017002861746503,8.898365606955357
1.75,0,7,114,12.977337605354071,7.526178913346146
2.75,0,7,26,12.976180867226248,12.706553950840073
2.25,0,8,32,13.081541382884074,9.092907275084087
1.75,0,7,35,12.904704756320688,8.850804195756417
1.0,0,6,64,13.38472764187182,9.232786560806012
2.5,0,9,31,13.997415361261886,9.47608353690921
2.0,0,8,38,12.65075846679162,9.491752831414368
2.0,0,7,99,13.321214236149494,8.669227347271736
1.75,0,7,100,13.620711479659207,8.951828676824181
1.75,0,7,90,13.062613372998555,8.229511118964457
2.25,0,8,28,13.08365373363284,8.614501373883236
4.5,0,11,27,14.487944696926677,10.059336788998968
3.25,0,8,35,13.343905647351566,9.328123407632566
2.5,0,7,45,13.081541382884074,8.982937763741589
1.5,0,7,60,13.610943392223,9.06773940337716
2.25,0,11,49,14.316285845876763,9.923290179832307
1.0,0,6,75,12.100712129872347,9.826228466989177
1.75,0,7,31,11.961456448214491,9.185022563991893
2.5,0,8,11,12.834547962729536,8.444622498581403
1.5,0,6,107,12.815838217151068,8.451053388911692
2.0,0,7,65,13.217673557208654,8.281977058867758
1.75,0,7,35,12.196022309676673,8.75115798136203
1.75,0,7,47,12.751299696013497,8.881836305004146
2.5,0,9,56,14.353610823865145,8.790573479157159
1.0,0,5,106,12.132964173709535,9.295600215927006
2.75,0,9,37,13.764217263576723,9.7997368515422
4.5,0,10,17,13.81049801614073,9.514215624322715
1.0,0,7,75,12.751299696013497,9.017968479328726
2.75,0,7,53,13.515755904278224,9.22276289197474
2.25,0,8,8,13.510343171171474,9.187276432377631
2.5,0,8,51,13.413165577192354,8.767173396684006
1.75,0,8,41,13.262125319779487,9.062420241899561
2.0,0,8,39,12.542544882151386,8.601534339849989
1.5,0,7,60,13.27594246533263,9.215327913487222
2.25,0,7,49,12.185869938212655,9.169518377455928
2.5,0,8,21,12.765545566117686,8.922124823918258
1.0,0,7,103,12.969212197910155,8.11162807830774
2.5,0,7,48,12.506177237980511,9.241839039035554
4.0,0,7,46,12.86099861326992,8.91139510724569
1.0,0,7,109,13.190022025878143,8.517193191416238
1.75,0,7,57,12.772805901234461,9.236884927198295
1.75,0,7,93,13.343905647351566,8.556413904569519
1.5,0,7,53,12.2783933071098,8.981932990986873
3.0,0,9,35,13.676248490630767,9.988747396486952
2.5,0,8,9,12.994530005894443,9.018695487721343
1.5,0,7,14,13.15773052124162,7.046647277848756
2.25,0,7,22,12.46651198158808,8.934455109403913
3.25,0,10,22,13.58625712930572,11.420349543671822
1.0,0,7,60,12.577636201962656,9.104979856318357
3.0,0,7,58,12.86099861326992,8.948975607841776
1.0,0,6,67,12.468244583811861,8.785998208098329
2.5,0,8,16,12.706847933442663,7.977625098784593
1.0,0,6,67,12.542544882151386,8.919988070968524
2.5,0,8,28,13.296316684527767,9.904037401341563
3.75,0,10,14,13.738521516436139,8.965462328515967
2.25,0,8,37,13.120361374733656,9.169518377455928
2.5,0,8,22,12.691580461311874,8.956995311928852
2.5,0,9,62,13.704578997256993,9.946307549719057
1.0,0,6,71,11.996881307833968,9.100525505968976
2.25,0,8,74,13.885502929784309,9.974877548622802
1.5,0,7,57,12.971540487669746,8.533066540572527
1.5,0,7,57,13.330190224606644,8.533066540572527
1.0,0,6,66,12.468436909997665,8.639410824140487
2.0,0,7,42,12.594730635321957,10.668513436561481
1.75,0,9,64,13.986130584783888,8.718827059242566
2.5,0,9,7,13.527761816623505,7.9966538754626075
1.0,0,6,84,12.072541252905651,8.533066540572527
1.0,0,6,84,12.936033799212835,8.533066540572527
1.0,0,6,62,12.154779351142624,9.025936648977904
1.75,0,7,103,13.345506928718539,8.090708716083997
2.25,0,7,20,12.948009990259552,9.952753793839046
1.5,0,7,50,12.736406735684207,9.128045129249353
1.0,0,8,35,11.982929094215963,10.044552992814731
2.5,0,7,13,12.774223335915433,8.581294116822761
2.0,0,8,33,12.873902018105829,9.559799343294607
2.5,0,8,44,13.422467969854667,9.196038587265322
2.5,0,7,9,12.89921982609012,8.231376045573969
3.5,0,10,12,14.108180171927094,8.525161361065415
2.5,0,8,64,14.316285845876763,9.384629757072872
3.0,0,8,103,13.815510557964274,9.153770020487789
3.5,0,8,43,13.652991628466498,10.251464780771665
1.5,0,6,32,12.524526376648708,8.847072312567807
2.5,0,8,15,13.017002861746503,7.859026979751538
1.75,0,8,58,12.628067055589549,9.451795243061646
2.5,0,7,86,13.373903113634826,8.227909837597483
1.75,0,8,37,13.056223574899784,8.411832675758411
2.5,0,7,11,12.691426603322494,8.517193191416238
2.0,0,7,28,12.577636201962656,8.901911226379612
2.0,0,7,34,13.099094750464975,9.301916315463393
1.75,0,7,65,12.815702338354745,9.01602720232985
1.0,0,6,59,12.560244459250788,8.7879833961978
2.75,0,8,24,12.94084150078094,10.875950656715467
2.5,0,10,37,13.924364962876357,10.371332603727652
4.0,0,11,37,14.253765488895429,9.780019638535883
2.5,0,10,20,13.311329476916953,10.408828161071545
2.5,0,8,29,12.84792653170257,8.999866223762636
2.5,0,7,12,12.72635342806692,8.568646473005153
2.0,0,7,115,13.437174117244362,8.699514748210191
6.0,0,12,12,15.252498033399682,9.977666950710379
1.0,0,7,69,13.415032991367148,9.73317361486645
1.0,0,7,105,13.169246963303179,7.600902459542082
1.0,0,7,47,12.05524975579559,9.23600811872476
2.0,0,7,104,13.42984807715229,8.006367567650246
3.0,0,8,28,13.217491722495906,12.273165713532755
2.75,0,9,27,12.785491060761776,10.808272344224081
1.5,0,6,42,11.580584113444043,8.540909718033554
1.5,0,6,42,12.358364455872433,8.540909718033554
3.5,0,8,89,13.592367006650065,8.102283624480073
1.5,0,7,16,12.423198124518821,7.311886164077165
2.5,0,8,59,13.415032991367148,8.767173396684006
1.75,0,6,57,12.240474072247506,9.965287953441575
1.0,0,7,54,12.007621706806335,9.017968479328726
1.0,0,7,61,13.254268448284268,7.495541943884256
2.25,0,8,37,13.304668267392726,9.122819774446688
1.75,0,7,54,12.886641043883259,9.169414205363537
3.75,0,11,15,13.794797516366733,12.798150091849449
1.0,0,6,87,12.240474072247506,8.620832226175724
1.0,0,6,87,12.375815420117268,8.620832226175724
1.0,0,7,42,13.384881476192561,11.01652857785636
2.5,0,7,52,12.86099861326992,8.902455592206882
1.75,0,7,57,12.721885810807203,9.344608992781216
1.5,0,8,19,12.757080058928997,9.212936997823448
1.0,0,6,61,12.225875272826354,8.987196820661973
2.25,0,8,44,13.329377546788654,9.23600811872476
2.25,0,7,35,13.757351643790741,9.295600215927006
2.0,0,7,74,13.235692062711331,8.9001399880938
2.5,0,8,40,13.213117740672793,8.889308319842847
1.75,0,7,47,12.79246945614324,8.883224230278994
2.5,0,9,28,13.399995114002609,10.481223881584746
1.75,0,7,27,12.460714863903755,8.927977461002001
1.75,0,8,35,12.779873068457553,10.029811785869622
1.0,0,7,67,12.443119102013375,8.476371196895983
1.0,0,7,46,12.953944725779365,9.096051225574055
2.0,0,7,29,12.384218830913648,7.62657020629066
2.25,0,7,31,13.350295445450335,9.050288983827956
2.5,0,8,11,12.771386454580234,7.579167967396076
2.25,0,7,8,12.64947559297873,7.086737934510577
1.5,0,7,51,12.367340793126296,8.888066854754783
2.25,0,9,47,13.676248490630767,9.161675199994901
1.5,0,7,45,12.159232578684355,8.975124239427704
1.75,0,7,91,13.253391639810733,8.533066540572527
4.0,0,7,75,13.401893311285688,8.740336742730447
2.0,0,7,60,13.262125319779487,8.517193191416238
0.75,0,5,84,12.345834587905333,8.586719254064848
2.25,0,8,35,13.42984807715229,9.20170317858052
1.0,0,5,76,11.904967552746252,9.019300924562506
1.0,0,5,76,12.40860524294026,9.019300924562506
1.0,0,6,61,12.278160721924428,8.794824928014517
1.5,0,8,68,13.270783382522602,8.740336742730447
1.5,0,7,47,12.479909311159902,8.972717499397138
2.5,0,7,53,12.666657052859417,9.33917324381915
3.0,0,7,52,12.618182296357007,9.51044496442652
1.0,0,8,66,13.709038313453757,8.85051762174672
2.5,0,8,59,14.069377281921325,9.34084218004034
3.25,0,11,25,13.473020249017498,11.82711557430278
1.0,0,7,35,12.345834587905333,9.138844370271112
1.0,0,6,74,12.971540487669746,8.556413904569519
4.25,0,11,11,13.971659240454205,9.491903763419787
1.0,0,7,88,12.891691559669328,8.760923376338836
2.5,0,8,12,13.296316684527767,9.02401079378469
1.75,0,8,39,13.091904169919621,9.219201000408379
2.5,0,8,65,13.534473028231162,10.09823162932864
1.0,0,7,62,12.128111104060462,8.99961934066053
1.0,0,7,62,12.736700896592344,8.99961934066053
2.75,0,7,18,12.371587084007746,8.670257567143075
2.5,0,9,23,13.217673557208654,8.929170383139624
2.0,0,7,90,13.42984807715229,8.651724084373843
2.5,0,9,18,13.353475098367715,9.071767722112243
2.0,0,7,44,13.235692062711331,8.153925132007862
2.0,0,7,72,12.86099861326992,8.794824928014517
2.25,0,7,8,12.542544882151386,7.039660349862076
2.5,0,7,36,12.323855681186558,8.921324076511265
1.75,0,8,25,13.321214236149494,10.278837036739668
2.0,0,7,68,13.292106151991423,8.817297783866575
2.75,0,10,23,13.527828485512494,8.940367233305174
1.0,0,7,38,12.007621706806335,8.491875383431948
1.0,0,7,68,12.676076274775909,9.0217190130337
2.5,0,8,21,13.206704525838079,8.287528423111763
1.75,0,8,37,12.751154757974255,8.922658299524402
2.5,0,10,25,13.198398063680326,9.431562077727694
1.75,0,7,47,12.948009990259552,11.011191717882456
1.0,0,6,89,12.628067055589549,10.03122091904568
1.0,0,6,60,12.341477282536376,8.536995818712418
3.5,0,11,14,13.881298298502276,9.204121072162266
2.25,0,8,10,12.892950213076524,7.232010331664759
2.0,0,6,87,13.199324418540456,9.036225051729327
2.5,0,8,30,13.38472764187182,9.22876950744455
4.0,1,8,73,14.457364444136669,9.490771217713771
1.75,0,9,10,13.383187995686226,12.545974707854578
2.0,0,7,79,12.568978139219542,11.126571568715077
2.75,0,8,66,13.610943392223,8.464425125877582
2.5,0,10,14,13.58609739363647,9.062999784077473
1.75,0,8,39,13.127898032902804,9.1942109900463
1.0,0,6,71,12.31447851937396,8.765770543987257
3.0,0,8,46,12.899094818276968,11.077423740485525
2.5,0,9,21,13.498056327178823,9.523982546097495
3.5,0,10,21,13.652991628466498,11.090660018183717
2.75,0,8,17,13.17115354157376,9.790094865181038
1.0,0,7,105,12.456831363877356,8.968268810776454
2.5,0,8,6,12.979647075202733,8.11969625295725
1.75,0,7,46,12.660169175050076,9.171911345356401
1.75,0,7,38,13.122363377404328,9.591034531092426
1.5,0,7,59,12.611537753638338,9.09504174761272
2.5,0,8,30,13.37700559577791,9.833762270044563
1.0,0,7,43,12.312682380588432,9.22276289197474
1.75,0,7,39,12.524526376648708,8.99949587624899
1.5,0,8,106,13.11835535600679,8.790269111478656
1.75,0,7,57,13.592367006650065,11.235774412824664
2.5,0,8,21,12.601487417784837,9.01602720232985
3.5,0,9,18,13.345506928718539,8.699514748210191
2.5,0,9,12,13.554145793829866,8.73020559553099
2.25,0,8,85,13.155798153490567,8.441391477999955
1.0,0,5,74,12.380025952653611,8.756210091886738
1.0,0,7,69,12.365424063756604,9.640498092674719
2.25,0,7,42,12.348006141418841,8.888066854754783
2.5,0,7,95,13.279367126213993,9.7277641797704
1.75,0,7,91,13.504900980868788,8.262558973010657
1.0,0,7,63,12.788148590824331,8.263590432617319
1.75,0,7,88,13.180632285528304,8.210668031162976
2.5,0,8,16,12.841325847671216,9.279866434624793
2.5,0,7,9,13.071070083016778,9.21492982430999
1.75,0,7,7,12.896716695872,11.20661767239525
2.0,0,7,89,13.399995114002609,8.656955133791396
2.25,0,7,57,12.89921982609012,9.257987025443535
1.0,0,7,71,12.994530005894443,8.48673398393153
2.25,0,8,38,12.811480911782112,9.573802232603889
2.5,0,9,22,13.349100464228668,9.275847174178303
1.75,0,6,95,12.837211434806173,8.930626469173578
2.25,0,7,37,11.99535161421452,8.817297783866575
2.75,0,8,91,13.567049198665774,7.8632667240095735
2.5,0,8,110,13.465953081794405,8.370084326378025
2.5,0,9,43,13.017002861746503,9.631219406136701
2.75,0,7,34,12.647548191161372,8.972083182851925
2.5,0,8,30,13.091904169919621,8.71028982137815
2.5,0,8,28,13.091904169919621,9.308736693832376
3.75,0,8,52,13.493926933836812,8.699514748210191
1.0,0,6,40,12.128111104060462,9.743318800383307
4.25,0,10,2,14.452087387035824,9.142596719889664
2.25,0,7,25,12.468436909997665,8.912338567117548
2.5,0,8,11,12.782686009834167,8.531884740159228
1.0,0,6,38,12.32476637748788,8.884610231886873
1.0,0,7,66,13.005829561148378,9.094929520464856
1.0,0,6,101,12.782686009834167,8.31752199628717
2.75,0,7,62,13.541402605539611,9.017968479328726
2.0,0,8,10,13.256894270361935,8.545391845774915
2.25,0,9,85,13.785051350479566,9.205327830152639
2.5,0,8,21,12.761250026866666,9.062768007509048
1.5,0,8,32,13.19095616886994,10.60286528284671
2.5,0,8,59,13.473020249017498,9.169518377455928
1.75,0,7,68,13.521139497361697,9.190137664658664
2.5,0,7,19,12.779873068457553,9.019785010255125
2.5,0,8,11,12.71589776896258,8.61341204915678
2.5,0,7,22,12.54966234992025,8.699514748210191
2.0,0,8,109,13.641752231830807,8.594154232552366
1.75,0,7,56,12.976180867226248,9.00380808646717
1.0,0,9,88,13.345506928718539,8.476371196895983
1.0,0,7,67,12.254753279891911,8.721602344674197
1.0,0,6,36,12.066810578196666,9.512738628263644
2.0,0,8,38,13.514405465180353,9.052516286782616
1.75,0,7,106,13.15773052124162,8.411832675758411
1.75,0,7,100,13.197470849891134,8.078688229229872
2.75,0,8,37,13.262125319779487,9.169518377455928
1.75,0,9,5,13.180632285528304,6.883462586413092
1.75,0,7,80,12.396796305588273,10.896998551203797
2.5,0,8,53,13.845069360205818,9.323669057283185
1.0,0,7,37,12.345834587905333,8.922658299524402
2.5,0,8,50,12.765688433465597,8.922658299524402
1.0,0,6,57,13.296316684527767,9.351839934249883
1.75,0,8,32,12.994530005894443,8.82893352896109
1.0,0,7,111,13.217673557208654,8.699514748210191
2.25,0,9,52,13.753635154246187,8.68946441235669
1.5,0,8,8,12.834681304952548,7.467942332285852
1.5,0,7,76,13.248996028337695,8.432070937999402
2.5,0,8,47,13.507625778194974,10.835651633566574
1.0,0,6,87,11.643953727376633,8.556413904569519
1.0,0,7,102,13.317930160948304,8.1886891244442
1.5,0,7,35,13.00019574343012,10.766778271248578
2.0,0,7,34,12.852652190273785,8.565983355585669
2.0,0,7,96,12.706847933442663,8.288534459413917
1.0,0,7,42,11.407564949312402,7.878534196140362
1.75,0,6,74,12.65075846679162,9.062420241899561
1.0,0,7,60,12.733755386362587,8.99961934066053
1.75,0,8,48,12.65395846952229,8.987196820661973
2.5,0,8,27,13.334373177900108,8.779557455883728
2.25,0,8,36,12.691580461311874,9.077380244719953
1.0,0,7,49,12.396693005138824,8.938531648680692
1.5,0,7,37,12.804909146618877,8.897135342293316
1.75,0,7,90,13.208541073645382,8.656955133791396
2.5,0,10,27,13.005829561148378,9.69109846411978
2.75,0,9,35,13.897551268300484,9.290075339995036
2.5,0,8,51,13.399995114002609,9.210340371976184
2.5,0,10,26,13.64709190633931,10.480381776271823
2.0,0,6,108,12.94084150078094,8.294049640102028
1.0,0,5,63,12.272796277573082,8.556413904569519
1.75,0,7,69,12.89921982609012,8.732304571033183
3.5,0,8,10,13.541007920624608,8.930626469173578
2.5,0,9,12,13.805460222110773,8.68777949199177
1.75,0,8,52,13.473020249017498,9.235032984566555
0.75,0,6,105,12.66032791780777,8.433811582477187
2.5,0,8,38,13.151922179645874,9.603057907261844
2.0,0,7,93,13.366093562326927,8.22389538017882
